,Precio,Combustible,Anyo,Kilometros,Potencia,Vendedor_profesional,Comunidad_Autonoma,Cluster_Marca,Cluster_Modelo
334,15500,Gasolina,2020.0,1200,80.0,True,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
335,15490,Diésel,2017.0,89000,116.0,True,Comunidad_de_Madrid,Premium,compacto_grande
336,2600,Gasolina,2005.0,149000,124.13658536585366,False,Catalunya,Low_Cost,compacto_grande
337,22000,Diésel,2018.0,40000,150.0,False,Catalunya,Premium,sedan_grande
339,9800,Diésel,2016.0,169000,110.0,True,Galicia,Standard,compacto_grande
340,15495,Gasolina,2018.0,30000,120.0,True,Catalunya,Standard,suv_pequeno
341,35200,Diésel,2017.0,96300,190.0,True,Catalunya,Premium,suv_grande
342,4500,Gasolina,2007.0,150000,142.0,False,Principado_de_Asturias,Standard,suv_grande
343,24800,Gasolina,2020.0,1,130.0,True,Principado_de_Asturias,Standard,suv_grande
345,17500,Diésel,2016.0,52823,150.0,True,Catalunya,Premium,compacto_pequeno
346,18700,Diésel,2012.0,95000,143.0,False,Islas_Baleares,Premium,sedan_grande
347,12990,Gasolina,2020.0,2162,100.0,True,Principado_de_Asturias,Standard,compacto_pequeno
348,5500,Diésel,2015.0,244769,75.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
349,2000,Diésel,2013.0,124000,110.0,False,Andalucía,Low_Cost,compacto_grande
350,5999,Diésel,2008.0,258000,129.15441176470588,False,Extremadura,Premium,furgon_pasajero
351,7500,Diésel,2007.0,122700,88.0,True,Castilla_La_Mancha,Premium,furgon_trabajo
352,16200,Diésel,2017.0,112000,116.0,True,Comunidad_de_Madrid,Premium,compacto_grande
353,9990,Gasolina,2020.0,2961,72.0,True,Comunidad_Valenciana,Mid_Premium,compacto_pequeno
354,2100,Gasolina,2010.0,174000,103.1,False,Canarias,Standard,compacto_pequeno
355,18990,Diésel,2010.0,220000,140.0,True,Comunidad_de_Madrid,Mid_Premium,otro
356,20000,Diésel,2014.0,94000,150.0,False,Navarra,Mid_Premium,suv_grande
357,1900,Gasolina,2008.0,200000,136.39144736842104,False,Catalunya,Mid_Premium,compacto_pequeno
358,17990,Híbrido,2018.0,19960,141.0,True,Andalucía,Standard,otro
359,2500,Gasolina,2007.0,160000,60.0,True,Principado_de_Asturias,Low_Cost,compacto_pequeno
360,2750,Diésel,2011.0,215000,90.0,False,Andalucía,Standard,compacto_grande
361,13190,Híbrido,2017.0,94957,100.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_pequeno
363,5400,Diésel,2007.0,210000,140.0,True,Comunidad_de_Madrid,Mid_Premium,otro
365,3750,Gasolina,2004.0,160000,75.0,True,Galicia,Mid_Premium,compacto_pequeno
366,600,Diésel,1993.0,240000,121.5489566613162,False,Galicia,Mid_Premium,compacto_grande
367,4500,Diésel,2012.0,180000,68.0,False,Catalunya,Standard,compacto_pequeno
368,6980,Gasolina,2013.0,118117,95.0,True,Comunidad_Valenciana,Standard,otro
369,18999,Diésel,2016.0,70977,190.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
370,16000,Gasolina,2010.0,119423,210.0,False,Catalunya,Mid_Premium,coupe_pequeno
372,10985,Gasolina,2019.0,14000,84.0,True,Canarias,Standard,compacto_pequeno
373,4990,Diésel,2007.0,191090,85.0,True,Castilla_La_Mancha,Low_Cost,otro
374,16143,Diésel,2020.0,2,99.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
375,23700,Diésel,2014.0,131248,184.0,True,Aragón,Premium,sedan_grande
376,11000,Diésel,2013.0,135000,115.0,False,Andalucía,Standard,sedan_grande
377,2500,Diésel,2007.0,290000,116.67323943661972,False,Castilla_La_Mancha,Standard,compacto_grande
379,13990,Diésel,2015.0,57852,110.0,False,Extremadura,Standard,suv_grande
380,14990,Diésel,2013.0,68564,175.0,True,País_Vasco,Standard,suv_grande
381,12000,Gasolina,2015.0,122000,120.0,False,Comunidad_de_Madrid,Standard,compacto_grande
383,5900,Gasolina,2010.0,80000,60.0,True,Islas_Baleares,Standard,compacto_pequeno
385,8450,Diésel,2001.0,115000,129.15441176470588,False,Catalunya,Premium,furgon_pasajero
386,6150,Diésel,2011.0,200000,80.67460317460318,False,Comunidad_Valenciana,Standard,compacto_pequeno
388,18485,Diésel,2015.0,94995,136.0,True,Canarias,Mid_Premium,suv_grande
389,12300,Híbrido,2016.0,112133,136.0,True,Andalucía,Mid_Premium,compacto_grande
390,8000,Diésel,2010.0,190516,110.0,False,Comunidad_de_Madrid,Low_Cost,sedan_grande
391,12990,Diésel,2016.0,36554,136.0,True,Aragón,Low_Cost,otro
392,21900,Gasolina,2018.0,20000,102.0,True,Catalunya,Mid_Premium,suv_pequeno
393,14400,Diésel,2016.0,28500,95.0,True,País_Vasco,Mid_Premium,compacto_pequeno
394,2200,Diésel,2004.0,185000,108.679012345679,False,Comunidad_de_Madrid,Standard,compacto_grande
395,8700,Gasolina,2007.0,109000,136.39144736842104,False,Catalunya,Mid_Premium,compacto_pequeno
396,16490,Gasolina,2016.0,93983,200.0,True,País_Vasco,Standard,compacto_pequeno
397,8750,Diésel,2006.0,181000,167.7560975609756,False,Andalucía,Premium,otro
399,23500,Diésel,2019.0,16394,115.0,True,Comunidad_Valenciana,Standard,suv_grande
400,26900,Diésel,2019.0,17930,116.0,True,Comunidad_Valenciana,Premium,compacto_pequeno
401,3900,Diésel,2008.0,308000,128.46183953033267,False,País_Vasco,Premium,compacto_grande
402,13600,Gasolina,2019.0,22438,110.0,True,Catalunya,Standard,suv_pequeno
403,11900,Gasolina,2018.0,89800,115.0,True,Andalucía,Standard,suv_pequeno
404,12900,Gasolina,2021.0,10,75.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
405,2500,Diésel,2007.0,253000,108.679012345679,False,Navarra,Standard,compacto_grande
406,1500,Gasolina,2003.0,190000,61.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
407,23500,Eléctrico,2020.0,10,67.0,True,Galicia,Standard,furgon_trabajo
410,11990,Diésel,2017.0,69999,120.0,True,Andalucía,Standard,compacto_grande
412,16500,Diésel,2016.0,99000,150.0,True,Castilla_La_Mancha,Premium,sedan_grande
413,17850,Diésel,2017.0,99000,130.0,True,Comunidad_Valenciana,Standard,sedan_grande
414,33000,Diésel,2019.0,39350,150.0,True,Castilla_La_Mancha,Mid_Premium,suv_grande
415,21990,Diésel,2014.0,117000,184.0,True,Galicia,Mid_Premium,compacto_grande
416,7000,Gasolina,2005.0,189000,200.0,False,Navarra,Premium,sedan_grande
417,23890,Diésel,2016.0,92709,190.0,True,Región_de_Murcia,Premium,sedan_grande
418,12000,Gasolina,2016.0,65000,115.0,False,Catalunya,Standard,suv_pequeno
419,23600,Diésel,2019.0,22136,115.0,True,Comunidad_de_Madrid,Standard,suv_grande
420,6500,Diésel,2010.0,55000,121.24475524475524,False,Región_de_Murcia,Standard,suv_grande
422,19600,Gasolina,2017.0,31125,102.0,True,País_Vasco,Mid_Premium,suv_pequeno
424,7999,Diésel,2007.0,180000,150.0,True,País_Vasco,Premium,coupe_grande
425,16000,Diésel,2018.0,62000,163.0,False,País_Vasco,Low_Cost,sedan_grande
426,4399,Diésel,2009.0,118300,150.0,True,Comunidad_de_Madrid,Standard,sedan_grande
427,18900,Gasolina,2019.0,5,150.0,True,Castilla_y_León,Standard,suv_pequeno
428,13490,Diésel,2011.0,138000,200.0,True,Galicia,Standard,suv_grande
429,7900,Diésel,2007.0,268222,226.6190476190476,False,Comunidad_Valenciana,Premium,otro
431,13500,Diésel,2015.0,33000,124.0,False,Catalunya,Mid_Premium,compacto_grande
432,14350,Gasolina,2020.0,5,83.0,True,Castilla_La_Mancha,Standard,compacto_pequeno
433,2650,Diésel,2009.0,187000,114.16666666666669,False,Comunidad_Valenciana,Standard,suv_grande
434,12990,Diésel,2014.0,131260,116.0,True,Catalunya,Premium,compacto_pequeno
435,6900,Diésel,2008.0,106000,109.0,True,Andalucía,Premium,compacto_pequeno
436,900,Diésel,2003.0,280000,118.33333333333331,False,Aragón,Low_Cost,otro
437,16000,Diésel,2019.0,31847,90.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
439,6800,Gasolina,2013.0,146246,120.0,True,Catalunya,Standard,compacto_grande
440,1000,Diésel,2003.0,284000,125.10714285714286,False,Castilla_La_Mancha,Mid_Premium,otro
441,30800,Diésel,2020.0,0,150.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
444,13800,Diésel,2016.0,120000,120.0,True,Cantabria,Mid_Premium,sedan_pequeno
445,1500,Gasolina,2003.0,200000,115.36363636363636,False,Región_de_Murcia,Standard,compacto_grande
446,4500,Gasolina,2013.0,79000,77.0,False,Canarias,Low_Cost,compacto_pequeno
447,29980,Diésel,2015.0,89598,190.0,True,Galicia,Premium,otro
448,5998,Diésel,2016.0,176000,90.0,True,Comunidad_de_Madrid,Low_Cost,otro
450,5900,Gasolina,2007.0,230000,160.0,False,Catalunya,Standard,compacto_grande
453,13275,Gasolina,2020.0,1,75.0,True,Comunidad_Valenciana,Standard,compacto_pequeno
454,7500,Diésel,2016.0,51000,75.0,True,Comunidad_de_Madrid,Low_Cost,otro
456,2000,Diésel,2004.0,294000,109.0,False,Catalunya,Standard,otro
457,18995,Diésel,2015.0,80825,150.0,True,Andalucía,Premium,sedan_grande
458,16500,Gasolina,2019.0,15059,115.0,True,Comunidad_de_Madrid,Standard,sedan_grande
459,15900,Diésel,2016.0,73500,150.0,True,Comunidad_de_Madrid,Standard,suv_grande
460,13000,Diésel,2015.0,104000,150.0,False,Comunidad_de_Madrid,Standard,sedan_grande
461,27999,Diésel,2014.0,148000,204.0,True,Comunidad_de_Madrid,Premium,otro
462,13000,Diésel,2013.0,105700,105.0,False,Castilla_La_Mancha,Premium,compacto_grande
463,25890,Diésel,2018.0,30000,145.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
464,4999,Diésel,2010.0,177000,125.0,True,Aragón,Standard,sedan_grande
465,13990,Gasolina,2018.0,82000,120.0,True,Andalucía,Standard,suv_pequeno
466,4900,Diésel,2009.0,287000,109.0,True,Andalucía,Mid_Premium,otro
467,16600,Diésel,2016.0,57000,130.0,True,Catalunya,Standard,furgon_trabajo
468,2700,Diésel,2004.0,213000,70.0,False,Catalunya,Standard,compacto_pequeno
469,6490,Gasolina,2010.0,48000,69.0,True,Comunidad_de_Madrid,Low_Cost,compacto_pequeno
471,2300,Gasolina,2007.0,230000,128.20701754385965,False,Comunidad_de_Madrid,Standard,compacto_grande
472,2100,Diésel,2003.0,211500,150.16,False,Catalunya,Standard,otro
473,18900,Diésel,2015.0,90629,150.0,True,Andalucía,Premium,sedan_grande
474,12500,Diésel,2012.0,92453,102.0,True,Navarra,Mid_Premium,furgon_trabajo
475,900,Gasolina,1992.0,6000,91.14661654135338,False,Canarias,Mid_Premium,compacto_pequeno
476,16250,Diésel,2014.0,34000,105.0,False,Catalunya,Mid_Premium,compacto_grande
477,999,Diésel,2000.0,257000,90.0,False,Castilla_La_Mancha,Standard,sedan_grande
478,1150,Diésel,2000.0,322208,140.0487804878049,False,Andalucía,Mid_Premium,sedan_grande
480,23900,Diésel,2019.0,5311,150.0,True,Catalunya,Standard,suv_grande
481,5000,Gasolina,2004.0,196000,231.0,False,Comunidad_Valenciana,Premium,sedan_pequeno
482,15400,Diésel,2018.0,116000,120.0,True,Catalunya,Low_Cost,furgon_trabajo
483,18990,Diésel,2014.0,137000,170.0,False,Comunidad_de_Madrid,Premium,compacto_pequeno
484,7990,Diésel,2007.0,304224,116.0,True,Comunidad_Valenciana,Standard,otro
485,23900,Gasolina,2019.0,23179,136.0,True,Comunidad_de_Madrid,Mid_Premium,suv_pequeno
486,21990,Diésel,2016.0,95000,136.0,True,Andalucía,Premium,sedan_pequeno
487,1800,Gasolina,2001.0,220000,105.0,False,Canarias,Mid_Premium,compacto_grande
488,15000,Diésel,2014.0,80000,143.0,False,Catalunya,Premium,compacto_pequeno
490,7500,Gasolina,2016.0,78700,82.0,True,Galicia,Standard,otro
491,16446,Diésel,2017.0,92000,120.0,True,Catalunya,Low_Cost,furgon_trabajo
492,8999,Gasolina,2012.0,90000,117.0,True,Catalunya,Standard,suv_pequeno
493,7999,Diésel,2009.0,250000,146.0,False,Comunidad_Valenciana,Low_Cost,furgon_trabajo
494,4000,Diésel,2008.0,211000,125.10714285714286,False,Catalunya,Mid_Premium,otro
495,17700,Diésel,2016.0,41736,110.0,True,Andalucía,Mid_Premium,suv_grande
496,19950,Diésel,2016.0,80000,150.0,True,Andalucía,Standard,sedan_grande
497,1000,Gasolina,1998.0,148000,81.91176470588235,False,Castilla_y_León,Standard,otro
498,17405,Gasolina,2019.0,23100,150.0,True,Catalunya,Standard,compacto_grande
499,2200,Diésel,2004.0,91000,80.14893617021276,False,Catalunya,Standard,compacto_pequeno
500,1450,Diésel,2001.0,269681,106.55,False,Extremadura,Standard,compacto_grande
501,19900,Diésel,2016.0,100000,150.0,True,Comunidad_de_Madrid,Premium,suv_pequeno
502,14800,Diésel,2008.0,124900,197.0,True,Castilla_y_León,Premium,sedan_pequeno
503,4700,Gasolina,2004.0,169000,80.0,True,Canarias,Standard,otro
504,5900,Gasolina,2007.0,200000,159.54166666666666,False,Cantabria,Premium,sedan_grande
505,9990,Diésel,2015.0,65400,110.0,True,Andalucía,Standard,compacto_grande
507,14800,Diésel,2017.0,106478,110.0,True,Andalucía,Standard,compacto_grande
508,1600,Diésel,2004.0,230000,85.13253012048193,False,Andalucía,Low_Cost,compacto_pequeno
509,34900,Diésel,2016.0,14000,190.0,False,Comunidad_de_Madrid,Premium,sedan_grande
510,13500,Gasolina,1991.0,100000,110.0,False,Canarias,Mid_Premium,furgon_trabajo
511,16300,Diésel,2020.0,4500,85.0,True,Islas_Baleares,Standard,compacto_pequeno
512,16700,Híbrido,2017.0,82433,141.0,True,Catalunya,Standard,suv_grande
513,13900,Gasolina,2019.0,9719,112.0,True,Comunidad_de_Madrid,Standard,suv_pequeno
514,11900,Diésel,2018.0,53744,110.0,True,Comunidad_Valenciana,Low_Cost,compacto_grande
516,1300,Gasolina,2003.0,180000,60.0,False,Comunidad_de_Madrid,Low_Cost,suv_pequeno
518,8800,Gasolina,2017.0,55750,69.0,True,Catalunya,Mid_Premium,compacto_pequeno
519,16400,Diésel,2014.0,179943,150.0,True,Andalucía,Mid_Premium,suv_pequeno
520,4500,Gasolina,2005.0,58000,80.0,False,Catalunya,Standard,compacto_pequeno
521,18900,Diésel,2016.0,72168,122.6,True,Catalunya,Premium,suv_pequeno
522,28900,Diésel,2017.0,36000,190.0,False,Andalucía,Premium,sedan_grande
523,16500,Diésel,2016.0,76029,150.0,True,Comunidad_de_Madrid,Premium,compacto_pequeno
524,37899,Diésel,2019.0,28,180.0,True,País_Vasco,Mid_Premium,otro
525,19400,Gasolina,2019.0,50667,140.0,True,Andalucía,Standard,suv_grande
526,10900,Diésel,2011.0,224000,170.0,False,Comunidad_de_Madrid,Mid_Premium,compacto_grande
528,19950,Diésel,2017.0,159000,170.0,True,Navarra,Premium,sedan_pequeno
529,12500,Diésel,2019.0,18900,95.0,True,Andalucía,Low_Cost,compacto_pequeno
530,26920,Eléctrico,2020.0,1,82.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
531,3500,Diésel,2006.0,97000,167.24590163934425,False,Andalucía,Standard,suv_grande
532,29900,Diésel,2020.0,5662,116.0,True,La_Rioja,Premium,compacto_pequeno
533,29670,Diésel,2016.0,103594,235.0,True,Castilla_y_León,Mid_Premium,suv_grande
534,2000,Gasolina,2005.0,185200,147.0,False,Aragón,Low_Cost,compacto_grande
535,6999,Gasolina,2001.0,124000,115.0,True,Catalunya,Mid_Premium,compacto_pequeno
536,6000,Diésel,2011.0,176000,105.0,False,Comunidad_de_Madrid,Mid_Premium,otro
537,16000,Híbrido,2018.0,49034,136.0,True,Comunidad_de_Madrid,Mid_Premium,compacto_grande
538,1950,Diésel,2009.0,139700,88.25,False,Andalucía,Standard,otro
539,8700,Diésel,2010.0,80000,105.0,False,Extremadura,Mid_Premium,compacto_grande
540,19900,Diésel,2018.0,38207,100.0,True,Cantabria,Standard,otro
542,18950,Diésel,2020.0,10,130.0,True,Catalunya,Standard,compacto_grande
543,900,Diésel,2002.0,300000,106.41176470588236,False,Comunidad_Valenciana,Standard,otro
544,12900,Diésel,2016.0,67344,110.0,True,Comunidad_de_Madrid,Standard,compacto_grande
545,2500,Gasolina,2002.0,92200,119.0952380952381,False,Catalunya,Standard,sedan_grande
546,500,Gasolina,2007.0,120000,90.0,False,Canarias,Standard,compacto_pequeno
547,4900,Gasolina,2005.0,149000,90.0,False,Extremadura,Mid_Premium,compacto_pequeno
548,33700,Diésel,2018.0,47478,163.0,False,Catalunya,Premium,otro
549,13100,Diésel,2016.0,98512,120.0,True,Castilla_La_Mancha,Standard,suv_grande
550,3200,Diésel,2006.0,180000,132.64285714285714,False,Comunidad_Valenciana,Standard,sedan_grande
553,14900,Gasolina,2018.0,82765,110.0,True,Andalucía,Mid_Premium,compacto_grande
554,28950,Diésel,2017.0,46596,180.0,True,Catalunya,Mid_Premium,suv_grande
556,11700,Diésel,2013.0,116345,136.0,True,Comunidad_de_Madrid,Standard,sedan_pequeno
557,12900,Diésel,2013.0,110000,109.0,True,Comunidad_Valenciana,Premium,compacto_pequeno
558,19970,Diésel,2018.0,114600,102.0,True,Comunidad_Valenciana,Mid_Premium,furgon_trabajo
559,2400,Diésel,2003.0,329959,130.0,True,Comunidad_de_Madrid,Mid_Premium,sedan_grande
561,5300,Diésel,2004.0,73000,105.0,False,Aragón,Mid_Premium,compacto_grande
562,14900,Diésel,2008.0,189000,197.0,False,Andalucía,Premium,sedan_pequeno
564,4000,Diésel,2007.0,145000,120.0,True,Galicia,Low_Cost,suv_grande
565,8799,Diésel,2018.0,31113,75.0,True,Andalucía,Standard,compacto_pequeno
566,2000,Diésel,2000.0,205000,170.32142857142858,False,Catalunya,Premium,sedan_pequeno
567,1750,Diésel,2005.0,118000,114.16666666666669,False,Andalucía,Standard,suv_grande
569,3350,Diésel,2004.0,92050,70.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
572,9990,Diésel,2013.0,100000,150.0,True,Canarias,Standard,compacto_grande
573,2700,Diésel,2002.0,288000,154.22428330522766,False,Navarra,Premium,sedan_grande
574,3599,Diésel,2006.0,260000,105.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
575,21900,Diésel,2018.0,21009,150.0,True,Región_de_Murcia,Premium,compacto_pequeno
577,20850,Diésel,2016.0,122587,150.0,True,Comunidad_de_Madrid,Premium,sedan_grande
578,2000,Diésel,2003.0,245000,94.28936170212766,False,Andalucía,Standard,compacto_pequeno
579,13750,Diésel,2018.0,18800,90.0,True,Castilla_y_León,Standard,compacto_pequeno
580,8500,Diésel,2005.0,165000,184.07407407407408,False,Galicia,Premium,coupe_grande
581,17100,Diésel,2018.0,50116,115.0,True,Comunidad_de_Madrid,Standard,suv_grande
582,2800,Diésel,2004.0,202000,154.22428330522766,False,Aragón,Premium,sedan_grande
583,11990,Gasolina,2017.0,58456,95.0,True,Catalunya,Standard,compacto_pequeno
585,13290,Gasolina,2018.0,51137,95.0,True,Catalunya,Mid_Premium,compacto_pequeno
586,39990,Híbrido,2019.0,11560,184.0,True,Comunidad_Valenciana,Premium,sedan_pequeno
587,28900,Diésel,2020.0,8063,116.0,True,Castilla_La_Mancha,Premium,compacto_pequeno
588,9790,Gasolina,2019.0,20267,66.0,True,Comunidad_de_Madrid,Standard,compacto_pequeno
589,11990,Gasolina,2018.0,79000,110.0,True,Comunidad_de_Madrid,Standard,compacto_grande
590,2800,Diésel,2007.0,213965,115.0,False,Catalunya,Standard,compacto_grande
591,7500,Diésel,2017.0,100000,90.0,True,Comunidad_Valenciana,Low_Cost,otro
592,21990,Diésel,2016.0,108000,190.0,True,Cantabria,Premium,sedan_grande
593,19350,Diésel,2015.0,97000,136.0,True,Navarra,Premium,sedan_pequeno
594,2900,Diésel,2003.0,220000,121.5489566613162,False,Comunidad_Valenciana,Mid_Premium,compacto_grande
595,1999,Gasolina,2004.0,197000,155.9,False,Andalucía,Standard,otro
596,11800,Diésel,2020.0,89500,130.0,True,Galicia,Standard,compacto_grande
598,7500,Diésel,2012.0,175000,105.0,True,Comunidad_Valenciana,Mid_Premium,compacto_grande
599,20900,Gasolina,2019.0,34000,150.0,True,Comunidad_Valenciana,Standard,suv_pequeno
600,12495,Diésel,2014.0,112409,184.0,True,Comunidad_de_Madrid,Low_Cost,otro
601,14500,Diésel,2010.0,260000,231.0,False,Andalucía,Premium,sedan_grande
603,700,Diésel,2000.0,204000,88.36363636363636,False,Comunidad_Valenciana,Standard,compacto_grande
604,7000,Diésel,2006.0,205000,170.32142857142858,False,Galicia,Premium,sedan_pequeno
605,9499,Diésel,2016.0,149000,136.0,True,Castilla_La_Mancha,Low_Cost,otro
606,8200,Gasolina,2018.0,56168,88.00275482093664,True,Comunidad_Valenciana,Low_Cost,compacto_pequeno
607,6500,Diésel,2011.0,140000,112.0,False,Andalucía,Standard,compacto_grande
608,5400,Diésel,2008.0,52000,116.09283819628648,False,Castilla_La_Mancha,Low_Cost,compacto_grande
609,1500,Diésel,2004.0,297926,120.0,False,Comunidad_de_Madrid,Standard,compacto_grande
612,3900,Gasolina,2010.0,160000,90.0,True,Comunidad_de_Madrid,Low_Cost,otro
613,10000,Gasolina,2010.0,220000,155.9,False,Andalucía,Premium,otro
614,1000,Gasolina,1996.0,193512,95.53521126760565,False,Castilla_y_León,Low_Cost,compacto_pequeno
615,10500,Gasolina,2019.0,21688,72.0,True,Catalunya,Standard,otro
616,3500,Diésel,2006.0,193000,136.0,True,Comunidad_Valenciana,Standard,sedan_grande
617,12500,Diésel,2014.0,83078,105.0,True,Catalunya,Mid_Premium,compacto_grande
618,7990,Gasolina,2017.0,73600,90.0,True,Canarias,Low_Cost,compacto_pequeno
619,19900,Diésel,2016.0,48409,110.0,True,País_Vasco,Premium,compacto_grande
620,12910,Gasolina,2018.0,26320,100.0,True,Comunidad_de_Madrid,Standard,compacto_grande
622,7990,Diésel,2010.0,93000,109.0,True,Galicia,Standard,compacto_grande
623,1200,Gasolina,2001.0,210000,143.0,False,Islas_Baleares,Standard,sedan_grande
624,7999,Diésel,2014.0,34900,75.0,True,Andalucía,Low_Cost,otro
625,2500,Diésel,2002.0,320000,154.22428330522766,False,Aragón,Premium,sedan_grande
626,18900,Gasolina,2019.0,4000,115.0,True,Navarra,Standard,suv_pequeno
628,22300,Gasolina,2019.0,50679,150.0,True,Comunidad_de_Madrid,Premium,sedan_grande
629,17200,Diésel,2020.0,3000,115.0,True,Castilla_La_Mancha,Standard,compacto_pequeno
630,9400,Diésel,2017.0,105497,120.0,True,Andalucía,Standard,compacto_grande
631,3500,Diésel,2004.0,260000,121.58181818181818,False,Extremadura,Mid_Premium,suv_grande
632,15350,Diésel,2016.0,67000,110.0,True,Comunidad_de_Madrid,Mid_Premium,suv_grande
635,600,Gasolina,1996.0,105000,95.53521126760565,False,Comunidad_Valenciana,Low_Cost,compacto_pequeno
636,28919,Diésel,2019.0,51285,136.0,True,País_Vasco,Premium,furgon_pasajero
637,14500,Diésel,2016.0,164500,125.0,True,Comunidad_de_Madrid,Standard,furgon_trabajo
638,20600,Diésel,2016.0,87963,150.0,True,Aragón,Premium,suv_pequeno
